,duration,erotism,rhythm,filmtv_id,humor,effort,year,critics_vote,public_vote,total_votes,tension,avg_vote
451,100,0,2,717,0,0,1984,6,5,12,0,5.4
452,118,0,2,718,0,1,1972,6.75,7,89,4,7
453,92,0,2,720,2,0,1938,8,8,7,1,7.8
454,96,0,2,723,1,1,1940,6.67,7,10,2,6.9
455,123,1,3,724,2,0,1972,5.71,7,20,1,6.4
456,107,0,2,725,0,2,1942,7,7,11,2,7.2
457,76,0,2,726,1,0,1965,3,10,3,0,6.5
458,135,1,3,729,2,1,1964,6.67,7,8,3,6.9
459,96,0,2,733,0,1,1972,4,4,3,1,4
460,110,1,3,735,1,0,1949,7.5,7,10,2,7.3
461,90,1,2,736,1,1,1970,5.5,6,5,1,5.8
462,107,0,3,738,2,0,1960,7,6,24,2,6.7
463,95,0,2,739,0,0,1952,5.33,5,9,1,5.3
464,89,1,2,740,1,0,1961,4,3,10,2,3.6
465,92,1,3,741,1,3,1957,8,7,4,2,7.5
466,116,0,2,742,0,2,1948,7.9,8,29,3,7.9
467,100,0,2,744,1,0,1947,5,7,11,1,5.9
468,97,0,2,745,2,0,1988,5,2,6,1,3.6
469,80,0,0,748,0,0,1930,8,7,17,0,7.7
470,101,0,2,750,0,0,1956,4,4,4,1,4.2
471,80,0,2,752,2,0,1941,4.25,6,14,1,5.3
472,103,0,2,755,0,1,1982,6,6,27,1,5.8
473,121,0,3,756,1,0,1939,8.2,8,51,2,8.1
474,93,1,2,757,1,0,1987,5,6,13,1,5.3
475,105,0,2,758,1,1,1952,6,6,10,1,6.1
476,104,0,3,759,1,1,1939,6.83,7,29,2,6.8
477,105,0,2,761,1,0,1967,6,6,11,1,6
478,97,1,2,762,2,0,1966,5,6,7,1,5.6
479,91,0,2,763,0,0,1965,4,4,3,2,4
480,81,1,2,765,0,0,1952,7,6,36,3,6.7
481,90,0,2,766,0,1,1948,6,6,14,2,6
482,114,1,2,767,2,1,1970,7.36,7,80,2,7.3
483,95,0,2,768,0,2,1992,6,3,3,2,4.5
484,114,3,2,770,0,1,1956,6.75,7,24,3,7.1
485,98,0,2,771,2,0,1985,7,6,15,2,6.5
486,91,0,3,772,0,0,1974,7.25,7,34,3,7.2
487,105,1,2,773,1,0,1984,4.5,6,36,0,5.2
488,123,2,3,774,3,0,1964,8.45,8,154,1,8.3
489,105,1,2,775,0,0,1974,4,4,10,1,3.8
490,67,2,3,777,2,3,1955,7.1,7,169,3,7.1
491,119,2,2,778,1,4,1985,7.75,8,67,3,7.7
492,100,0,3,779,1,2,1947,7.67,8,43,3,7.6
493,118,2,1,780,0,0,1982,6.65,7,92,2,6.6
494,73,2,3,781,1,2,1942,8.5,8,153,4,8.4
495,81,0,3,785,2,0,1948,6,7,10,0,6.5
496,105,1,3,787,1,3,1955,7.76,8,87,3,7.8
497,105,1,3,789,0,0,1983,7,7,37,4,6.8
498,92,0,1,790,0,0,1972,3,3,7,2,3
499,130,0,2,791,1,2,1956,8,6,7,2,7.1
500,108,1,2,793,3,0,1987,7.57,7,59,1,7.5
501,98,0,2,794,0,0,1953,6,7,6,2,6.4
502,96,0,2,795,0,1,1976,6,6,3,2,6
503,102,0,3,796,1,1,1953,8,7,12,3,7.5
504,93,0,2,798,1,3,1987,7.89,8,46,1,7.9
505,111,1,3,799,3,1,1941,8.44,8,33,1,8.2
506,180,1,2,800,1,4,1990,8.07,8,373,2,8.1
507,99,1,2,803,0,2,1985,6.63,7,46,2,6.9
508,110,0,2,804,1,1,1978,7,8,3,2,7.5
509,100,0,2,805,2,0,1963,4,5,3,0,4.5
510,143,1,2,808,1,0,1969,5.25,6,19,1,5.5
511,106,0,0,810,0,0,1982,8,7,6,0,7.5
512,86,0,0,812,0,0,1952,7.5,7,15,0,7.3
513,97,0,2,813,2,0,1987,5.31,7,184,0,6
514,90,0,3,817,1,4,1944,7.5,8,70,3,7.6
515,108,0,0,818,0,0,1987,6,10,3,0,8
516,93,0,2,820,1,0,1986,3.33,5,78,1,4.2
517,83,1,2,821,2,0,1988,6,6,10,2,5.8
518,107,0,2,823,2,0,1968,7.67,6,32,0,7
519,92,0,2,824,3,1,1982,5.92,6,115,0,6.1
520,106,1,2,825,1,0,1976,4,5,15,1,4.3
521,86,1,2,826,2,2,1989,7,7,12,0,6.8
522,118,0,2,828,0,2,1980,7,6,6,2,6.5
523,101,0,2,830,2,0,1981,8,6,4,1,6.8
524,127,1,2,831,1,1,1957,6.67,7,17,1,6.7
525,106,0,2,832,3,0,1956,7.63,8,194,1,7.9
526,80,0,2,834,0,0,1955,6,6,9,2,6
527,83,0,2,835,0,0,1950,6,7,3,2,6.5
528,95,0,3,838,1,0,1984,6,9,3,2,7.3
529,115,0,0,839,0,0,1943,6,6,10,0,6.1
530,102,0,4,840,0,3,1968,7.64,8,66,2,7.7
531,93,0,2,843,0,0,1957,4,6,5,1,4.9
532,94,1,3,845,1,2,1937,9,8,42,3,8.7
533,91,0,2,846,1,0,1950,6,5,3,2,5.3
534,85,0,2,847,1,0,1938,8,7,5,2,7.5
535,108,0,3,848,1,1,1968,6.67,6,37,2,6.5
536,137,0,3,852,0,2,1961,6.6,7,28,2,6.9
537,112,2,2,853,1,2,1972,3.67,6,22,2,4.7
538,91,1,2,854,3,0,1983,5,5,9,0,4.8
539,97,0,0,855,0,0,1971,6.83,7,16,0,7.1
540,95,2,3,856,0,0,1967,5.6,6,40,0,5.8
541,87,1,2,857,0,0,1987,3,5,22,1,3.9
542,88,0,2,858,1,0,1967,5,6,20,0,5.4
543,95,1,2,860,2,0,1960,8.5,7,15,1,7.6
544,85,2,1,861,2,0,1948,3,5,9,0,4
545,115,0,3,862,1,0,1943,6.33,7,13,2,6.7
546,97,0,3,864,1,0,1971,6.75,7,26,2,6.8
547,109,0,2,865,0,0,1970,4,6,25,1,5.2
548,90,0,0,866,0,0,1964,8,7,19,0,7.4
549,184,2,2,868,1,4,1975,9.2,9,541,3,9
550,148,0,2,869,0,0,1968,4,6,30,1,4.9
551,80,0,1,870,2,3,1963,7.6,7,42,1,7.1
552,100,0,2,873,1,3,1949,7.9,7,32,1,7.7
553,100,2,2,874,1,0,1976,4.5,6,40,0,5.3
554,106,2,2,876,3,1,1970,5.63,6,35,1,6
555,118,0,3,877,0,2,1949,7.57,8,32,3,7.7
556,104,0,2,878,0,2,1988,5.5,6,32,2,5.8
557,114,0,3,879,0,0,1943,8,8,8,3,7.9
558,124,1,2,880,1,2,1989,7.52,7,438,2,7.4
559,106,0,3,882,0,1,1956,7.5,7,18,2,7.2
560,89,0,3,883,0,3,1969,5.67,6,5,1,5.8
561,175,0,3,884,0,3,1969,6.5,7,53,3,7
562,89,0,3,885,1,2,1957,8,7,5,3,7.4
563,132,0,2,887,0,1,1976,6,7,56,3,6.4
564,95,1,2,891,0,1,1978,6,5,3,1,5.3
565,100,1,2,893,1,0,1992,4,8,3,1,6
566,85,0,2,896,3,0,1970,5,6,18,1,5.3
567,92,0,2,897,1,0,1990,4,4,4,0,3.8
568,93,0,3,899,4,2,1988,7.55,7,313,1,7.2
569,115,0,2,900,1,0,1977,6.29,6,50,0,6.2
570,88,1,3,901,3,0,1986,6,5,8,2,5.4
571,109,0,2,902,0,0,1987,6,6,27,2,6.1
572,105,2,2,903,1,4,1959,7.73,8,100,1,7.7
573,90,0,0,904,0,0,1989,6,8,3,0,6.8
574,90,0,0,905,0,0,1942,6.25,6,9,0,6.1
575,101,0,0,906,0,0,1958,8,6,4,0,6.8
576,104,2,2,907,1,0,1945,5.5,7,15,1,6.1
577,117,1,3,908,1,0,1991,6.5,5,20,1,5.6
578,90,1,2,909,1,0,1993,6,6,3,2,6
579,117,0,3,911,2,1,1957,7,7,13,0,7
580,82,0,2,913,1,0,1952,6.33,7,6,0,6.5
581,98,1,3,914,2,1,1955,6.78,6,44,2,6.6
582,93,0,0,917,0,0,1987,6,7,6,0,6.4
583,96,0,2,918,2,0,1986,5,6,36,0,5.7
584,85,0,2,919,0,1,1953,5,6,12,1,5.5
585,86,0,0,920,0,0,1932,6.75,6,10,0,6.5
586,91,1,2,921,2,0,1955,5.75,5,30,1,5.4
587,90,1,2,922,0,0,1985,6,8,3,1,7
588,102,2,2,923,2,1,1973,2.67,5,20,1,3.8
589,97,2,2,924,0,0,1992,2.5,4,7,1,3.2
590,87,1,2,926,1,0,1952,7.25,7,18,0,7
591,99,1,2,927,2,0,1957,6,6,32,1,6
592,102,0,3,928,2,3,1988,7.75,7,22,2,7.6
593,90,1,2,929,1,0,1962,4.67,6,14,0,5.2
594,101,1,3,930,1,0,1944,7.25,6,12,0,6.6
595,101,0,2,931,2,0,1951,5,4,11,0,4.4
596,87,0,2,932,0,0,1961,4,4,8,0,4.1
597,105,2,2,933,2,3,1991,7.29,7,137,2,7.1
598,113,1,3,934,2,3,1951,8.92,8,191,3,8.7
599,109,1,2,935,2,0,1958,4.5,9,4,0,6.5
600,91,1,2,936,0,0,1969,6,6,16,2,6
601,92,1,2,937,3,0,1967,5.2,6,40,0,5.4
602,102,0,2,939,0,0,1954,8,7,17,2,7.6
603,110,2,1,940,1,0,1971,3.5,4,11,1,3.6
604,212,1,3,942,1,1,1959,8.24,8,216,3,8.1
605,90,0,2,943,0,0,1992,6,6,3,2,5.8
606,90,1,2,944,0,0,1992,6,6,3,3,5.8
607,89,0,2,945,0,0,1942,4.75,6,8,1,5.5
608,95,0,2,949,2,1,1987,6,4,3,1,4.8
609,105,0,0,950,0,0,1983,5.75,6,10,0,5.6
610,90,0,3,951,1,0,1965,4,6,3,2,5
611,110,0,2,952,1,3,1988,6,6,4,2,5.8
612,95,0,2,953,0,0,1978,3.5,4,9,1,3.8
613,156,0,2,954,0,0,1943,6.75,6,33,1,6.3
614,138,0,2,955,0,0,1968,5,6,71,2,5.5
615,90,0,2,956,1,2,1968,8.18,8,48,4,7.9
616,78,0,2,959,0,0,1951,7,6,8,2,6.7
617,128,2,2,963,3,1,1984,5.27,6,55,1,5.6
618,109,1,3,964,1,1,1987,6,7,12,2,6.3
619,90,3,5,965,2,4,1954,7.57,8,30,4,7.6
620,99,1,3,968,3,2,1987,4.3,5,120,1,4.9
621,105,1,3,969,2,1,1984,7.44,7,187,2,7.2
622,96,0,2,971,2,3,1984,8.22,8,259,2,7.9
623,90,1,3,975,3,0,1954,7.57,7,24,0,7.2
624,110,1,3,976,4,1,1981,7.23,8,319,0,7.4
625,104,1,4,979,1,4,1988,5.67,6,111,1,5.9
626,102,1,3,980,1,0,1986,7.6,7,26,2,7.1
627,101,0,2,982,2,0,1987,5.4,5,26,1,5.4
628,95,0,3,983,3,0,1987,7.23,8,138,0,7.4
629,82,0,2,988,0,0,1950,6,6,5,2,5.9
630,125,1,2,989,0,2,1962,7,9,6,2,7.8
631,105,1,2,991,2,1,1982,5.63,5,74,0,5.2
632,80,1,2,992,1,0,1966,6,4,5,2,4.9
633,104,0,2,993,2,0,1962,7,7,4,0,7
634,89,0,2,995,1,0,1946,3.5,2,3,1,2.8
635,160,0,2,996,1,3,1988,7.53,8,115,2,7.6
636,120,1,2,997,1,3,1984,6.6,7,85,2,6.6
637,90,0,2,998,1,0,1943,3.5,5,7,1,4.3
638,122,1,4,999,4,0,1967,6.56,6,50,0,6.5
639,95,1,2,1001,3,1,1980,4.67,6,127,0,5.2
640,100,0,2,1002,0,0,1990,6,10,3,3,8
641,115,0,1,1003,0,1,1991,5.75,7,13,1,6.4
642,96,1,2,1004,1,2,1987,6.5,8,7,3,7.2
643,125,1,3,1006,1,1,1989,7.15,7,181,3,7.1
644,120,0,3,1007,1,1,1979,7,7,19,2,7.1
645,140,1,3,1008,1,0,1976,7.33,7,26,3,7.2
646,124,1,3,1009,0,1,1982,9.18,9,249,4,9
647,91,0,3,1011,0,0,1984,4.33,5,22,1,4.7
648,107,0,2,1012,0,0,1980,4,5,12,2,4.7
649,95,0,3,1013,0,1,1988,5.75,6,37,3,5.9
650,95,1,3,1014,2,0,1933,8,8,4,1,7.8
651,90,0,2,1015,0,0,1991,6,4,3,2,4.8
652,89,0,2,1016,0,0,1989,3.33,4,25,2,3.4
653,107,2,4,1017,3,2,1981,7.65,8,272,4,7.7
654,90,0,0,1020,0,0,1977,6,8,11,0,7.1
655,127,0,3,1022,3,1,1980,8.73,9,654,1,8.7
656,111,3,2,1023,0,0,1985,4.33,5,16,1,4.6
657,100,1,3,1024,1,1,1955,8.33,8,36,3,8.1
658,92,0,0,1025,0,0,1950,6,5,5,0,5.7
659,100,0,3,1026,1,3,1992,7.75,7,23,2,7.3
660,104,2,2,1029,0,0,1990,3.33,4,13,1,3.6
661,103,0,2,1030,0,0,1979,6,5,15,3,5.3
662,150,2,2,1033,3,2,1962,6.4,6,83,1,6.4
663,43,0,0,1034,0,0,1961,6.75,7,12,0,6.7
664,100,1,2,1036,0,1,1988,6,3,6,2,4.5
665,86,1,2,1037,1,1,1959,5,7,12,2,5.9
666,111,1,3,1041,0,2,1967,8.74,8,184,3,8.6
667,97,1,2,1043,1,0,1983,4.38,5,59,0,4.8
668,93,1,3,1044,3,3,1963,7.56,8,69,3,7.6
669,88,0,3,1045,0,3,1947,7.4,8,19,3,7.5
670,111,0,2,1046,3,0,1969,7.6,6,12,2,6.9
671,100,2,2,1047,1,1,1976,6,5,43,1,5.5
672,87,0,2,1048,0,1,1979,6,5,5,2,5.3
673,130,0,2,1050,3,2,1981,6.95,7,216,0,7
674,131,0,3,1052,0,0,1970,7.71,7,71,3,7.2
675,102,0,2,1055,2,0,1989,5.29,6,33,2,5.4
676,129,0,2,1056,0,2,1984,6.75,6,15,1,6.2
677,110,0,2,1059,1,3,1987,7,5,6,2,6.1
678,130,1,3,1060,0,2,1984,6.83,7,89,2,6.8
679,86,0,3,1061,0,0,1992,7,7,7,3,7.2
680,88,0,2,1062,1,0,1973,6,4,11,1,4.9
681,110,0,0,1063,0,0,1971,8,8,15,0,7.8
682,98,0,2,1064,0,0,1935,6,5,3,2,5.3
683,109,1,2,1067,0,1,1987,6,5,14,1,5.7
684,104,0,3,1068,0,2,1971,8.5,8,253,3,8.3
685,112,1,3,1070,1,1,1975,7.91,8,94,4,7.9
686,122,1,3,1073,0,4,1956,7.79,8,66,3,7.7
687,98,1,3,1075,1,2,1958,7.75,7,50,3,7.4
688,95,1,3,1076,3,3,1955,7.33,7,38,2,6.9
689,115,0,2,1077,0,0,1941,5,4,6,1,4.7
690,85,2,3,1078,2,4,1965,7,8,27,3,7.5
691,83,0,0,1079,0,0,1984,4,4,4,0,4
692,87,1,2,1085,1,0,1989,4,5,5,0,4.3
693,86,1,2,1086,0,3,1945,8.37,8,87,2,8.2
694,95,0,0,1087,0,0,1978,6,9,3,0,7.5
695,112,1,2,1088,1,1,1973,5.33,6,7,2,5.4
696,94,0,3,1089,4,2,1979,7.42,8,171,1,7.5
697,100,1,2,1090,3,0,1974,4.4,6,30,0,5
698,98,0,2,1091,1,0,1968,6,6,10,2,6.1
699,89,0,2,1092,1,0,1987,5,7,8,1,5.8
700,82,0,2,1093,2,0,1982,8.82,8,73,2,8.4
701,112,0,2,1094,0,0,1990,6,6,5,2,6
702,100,0,3,1095,1,0,1986,5.7,6,66,2,5.6
703,113,3,3,1096,1,2,1981,8.31,7,96,4,7.7
704,98,2,3,1098,2,2,1971,7.56,7,153,4,7.4
705,81,0,3,1100,4,2,1984,7.82,7,162,1,7.5
706,119,1,3,1101,2,2,1980,6.75,7,74,2,6.8
707,92,1,3,1102,0,3,1979,7.63,8,167,4,7.6
708,130,1,2,1103,0,3,1980,7.87,8,134,3,7.7
709,104,2,2,1104,2,0,1976,4,6,20,0,4.8
710,95,0,0,1105,0,0,1936,6.5,7,6,0,6.9
711,118,1,2,1106,1,2,1952,7.75,8,54,2,7.7
712,99,0,2,1107,0,0,1970,5.67,5,31,2,5.4
713,121,0,2,1108,0,0,1958,6,7,13,1,6.4
714,105,0,2,1110,1,0,1963,6,5,8,1,5.4
715,91,0,2,1111,1,0,1991,4,6,3,1,4.8
716,100,0,2,1112,0,4,1940,7.2,7,13,2,7.3
717,90,1,2,1113,0,2,1952,6.67,5,10,2,6
718,95,0,2,1114,2,1,1979,6.25,7,9,1,6.7
719,101,0,1,1115,0,0,1975,5,5,14,3,5.2
720,96,0,1,1117,1,2,1979,4,4,4,1,3.8
721,91,0,3,1118,3,0,1975,7.67,8,7,0,7.8
722,129,0,2,1119,0,4,1962,8.46,8,237,2,8.4
723,95,1,3,1120,0,1,1987,7.25,7,92,3,7.3
724,109,2,2,1121,2,0,1988,7.3,6,53,2,6.8
725,97,0,0,1123,0,0,1984,8,7,3,0,7.3
726,91,0,2,1125,2,0,1952,6.29,6,16,1,6.3
727,114,0,0,1126,0,0,1948,6,6,6,0,5.8
728,85,2,2,1127,1,0,1982,2.33,2,6,0,2.3
729,113,0,2,1129,1,1,1968,6,7,11,2,6.6
730,105,1,2,1130,2,1,1979,5.78,7,30,1,6.2
731,182,1,4,1133,3,3,1967,8.77,9,597,4,8.9
732,104,2,3,1134,3,1,1986,3.88,6,95,2,4.9
733,103,0,3,1135,2,0,1989,7,6,91,1,6.7
734,90,1,2,1136,1,2,1989,5.33,4,8,1,4.7
735,100,1,3,1139,2,2,1968,8.04,8,189,3,7.8
736,96,1,3,1140,2,1,1966,5.88,6,31,1,6.1
737,108,1,2,1141,0,0,1981,2,4,3,1,3
738,95,1,2,1142,1,0,1988,2,3,20,0,2.4
739,95,0,2,1144,2,1,1952,6,7,3,1,6.3
740,92,0,2,1146,0,0,1970,4,6,6,2,5
741,94,2,2,1148,1,0,1980,3,5,11,0,3.9
742,98,1,2,1149,3,1,1982,8,6,9,1,6.8
743,98,0,2,1150,1,1,1989,4.67,5,12,1,4.9
744,178,1,3,1151,2,3,1969,8.27,9,464,4,8.5
745,220,2,3,1152,2,5,1984,9.17,9,699,3,9.1
746,97,1,3,1153,2,0,1971,8,6,19,2,7.1
747,57,0,3,1154,2,0,1940,7.75,6,40,0,6.9
748,105,1,3,1156,1,0,1986,6.17,7,35,3,6.5
749,145,1,2,1157,0,1,1963,6.73,7,48,2,6.8
750,124,0,4,1158,1,1,1990,6.41,7,170,2,6.6
751,94,0,2,1159,0,2,1965,6.33,6,16,0,6.4
752,93,0,2,1160,0,0,1990,7.11,7,84,3,7
753,100,2,2,1161,0,0,1979,6,6,23,1,5.8
754,135,0,3,1162,1,1,1990,6.65,8,231,4,7.1
755,97,1,2,1164,2,1,1954,7.35,8,270,1,7.4
756,100,0,2,1165,1,0,1960,4,4,14,0,4.2
757,100,1,2,1166,2,0,1964,5,5,6,0,5.1
758,113,0,2,1167,0,0,1984,6,4,4,2,5.2
759,123,1,3,1172,1,4,1966,8.39,7,109,4,7.9
760,92,0,3,1173,1,0,1981,6.83,7,39,3,7.1
761,80,0,2,1174,0,3,1947,7.71,8,20,3,7.9
762,97,0,3,1176,2,2,1979,5,6,20,2,5.3
763,92,2,3,1178,1,0,1982,5.5,6,11,2,5.6
764,118,0,2,1180,1,0,1963,6,5,9,1,5.5
765,74,0,2,1183,0,0,1970,6,3,14,2,4.7
766,90,0,2,1185,0,0,1964,4.67,3,10,2,4
767,117,1,3,1186,2,0,1987,6.69,6,72,2,6.6
768,97,0,2,1187,2,0,1990,5.63,6,36,1,5.7
769,99,0,0,1188,0,0,1956,7.75,7,15,0,7.3
770,165,0,1,1190,0,3,1949,6,7,9,2,6.4
771,100,1,2,1192,2,2,1980,7.24,8,123,1,7.4
772,90,3,3,1193,3,3,1972,7,7,70,2,6.9
773,100,0,1,1194,0,1,1950,6,8,3,2,7
774,103,2,2,1196,2,0,1973,3.33,6,12,1,4.4
775,89,2,2,1197,0,1,1971,5,6,9,1,5.4
776,103,2,2,1198,0,0,1990,7,7,43,2,6.8
777,104,0,2,1200,0,0,1967,4,3,3,1,3.5
778,101,2,1,1201,0,2,1990,4,4,15,1,4
779,115,0,3,1202,1,0,1974,7.86,7,176,3,7.4
780,99,3,3,1203,2,3,1970,5.17,6,33,4,5.8
781,105,0,2,1204,1,0,1977,6,6,28,2,5.8
782,113,2,3,1206,2,0,1981,7.75,9,17,2,8.2
783,104,0,2,1207,2,1,1974,8.22,8,66,2,7.9
784,103,1,2,1208,2,0,1978,6.6,6,36,0,6.4
785,86,0,0,1209,0,0,1964,6,5,8,0,5.6
786,81,0,2,1210,0,0,1935,4,8,3,1,6
787,89,0,2,1211,3,0,1968,6,6,10,1,5.9
788,90,0,1,1214,3,0,1959,5.56,6,72,0,5.9
789,92,0,2,1215,2,0,1962,4,6,4,0,5
790,107,0,2,1216,2,0,1987,5.25,5,18,1,5.2
791,120,0,1,1217,1,1,1985,7.27,7,125,1,6.9
792,92,2,2,1218,1,0,1982,6.5,6,3,3,6.3
793,70,0,0,1219,0,0,1928,9.18,9,62,0,9.1
794,99,0,0,1222,0,0,1982,2.67,6,5,0,4.3
795,99,0,2,1223,2,2,1988,5.57,5,27,2,5.4
796,114,1,4,1226,0,3,1972,6,5,21,4,5.5
797,170,1,3,1227,1,3,1986,7.59,7,108,3,7.5
798,92,0,1,1228,1,0,1973,3,6,6,1,4.3
799,80,0,2,1229,0,0,1954,6.67,7,17,2,7
800,86,1,2,1230,0,1,1948,5.75,5,22,1,5.6
801,126,0,2,1231,1,3,1945,6,6,20,2,6.1
802,109,0,3,1232,2,0,1957,3.2,4,17,0,3.8
803,123,0,2,1233,0,0,1979,4.11,5,33,1,4.7
804,85,0,2,1236,2,0,1943,6.13,7,38,1,6.3
805,131,1,3,1237,2,0,1960,7,7,14,0,7
806,123,0,0,1238,0,0,1970,6,9,3,0,7.5
807,156,1,3,1242,0,4,1980,8.39,8,208,2,8
808,84,0,3,1243,0,4,1972,8,6,8,3,6.9
809,94,1,2,1244,1,0,1975,6.33,6,17,2,6.2
810,91,0,1,1247,1,0,1984,2.5,4,13,1,3.3
811,119,2,3,1249,0,3,1971,8.25,8,240,4,8.1
812,98,0,2,1250,2,1,1982,5.22,5,51,1,5.1
813,90,0,2,1251,2,0,1952,4.5,5,6,0,4.9
814,110,0,2,1254,0,1,1968,6,6,15,2,6.1
815,102,2,4,1255,4,2,1952,9.26,8,195,2,8.9
816,89,0,1,1256,2,0,1984,3,5,5,1,4.2
817,80,0,2,1258,0,0,1945,4,6,5,1,4.8
818,90,0,1,1262,0,1,1930,6,7,3,2,6.3
819,73,0,0,1263,0,0,1971,8,5,3,0,6.3
820,90,0,2,1266,1,0,1962,3,4,3,0,3.5
821,86,1,2,1267,1,0,1963,3.33,,3,0,3.3
822,126,0,2,1268,0,3,1963,4,6,8,1,5.2
823,90,1,2,1270,1,0,1957,6,6,7,1,6
824,89,0,2,1271,2,0,1952,7.83,7,29,1,7.3
825,119,0,3,1272,1,0,1935,7.63,8,32,2,7.7
826,105,0,2,1274,1,0,1961,6,4,6,2,5.2
827,88,0,2,1276,1,0,1963,6,7,4,2,6.3
828,116,0,3,1278,1,0,1937,8.67,8,53,2,8.3
829,112,0,2,1282,0,0,1978,6,6,3,2,5.8
830,89,0,2,1285,1,0,1958,2.67,6,18,1,4.2
831,101,0,3,1286,3,0,1935,8.4,8,80,0,8.2
832,84,0,0,1288,0,0,1989,6,6,3,0,6
833,93,1,2,1289,2,0,1981,6.67,6,45,1,6.5
834,97,0,2,1290,1,0,1967,6,6,10,2,6
835,121,0,3,1291,0,1,1978,7.55,7,160,3,7.4
836,92,0,3,1292,2,2,1959,6.8,7,14,2,7
837,99,2,1,1293,2,1,1980,4.5,2,5,1,3.4
838,105,0,2,1295,2,1,1991,5,6,20,2,5.4
839,110,0,2,1297,1,0,1977,4.8,5,17,0,4.7
840,90,0,2,1298,1,0,1981,4.4,4,15,0,4.2
841,119,1,3,1300,1,2,1990,6.75,7,56,3,6.8
842,91,0,2,1301,1,0,1952,6,8,5,1,6.8
843,89,0,2,1302,3,0,1961,5.38,6,25,0,5.7
844,82,2,2,1303,1,0,1985,2,3,16,0,2.6
845,100,0,1,1304,2,0,1974,3.8,4,20,0,3.8
846,93,0,2,1305,1,0,1975,2.75,3,14,0,2.9
847,107,1,2,1306,2,0,1989,6,6,4,0,6
848,94,2,2,1307,0,0,1987,4.13,6,35,1,5
849,97,2,2,1308,1,2,1986,7,7,38,1,7
850,80,0,1,1309,2,0,1960,3.5,2,3,0,2.8
851,130,0,1,1311,0,2,1963,6.57,6,20,2,6.1
852,95,1,2,1313,1,1,1956,6,6,5,2,5.8
853,94,1,2,1314,0,1,1973,3,7,8,1,4.8
854,115,1,3,1316,0,0,1936,7,8,23,2,7.4
855,90,0,2,1319,0,1,1942,3.5,8,6,1,5.6
856,85,1,1,1320,3,0,1958,5,7,17,1,5.9
857,124,2,2,1321,0,0,1943,6,6,3,2,5.8
858,109,0,3,1322,0,0,1927,7.5,8,11,3,7.8
859,106,0,0,1324,0,0,1980,6.33,6,5,0,6.2
860,123,1,3,1326,4,4,1965,7.5,7,30,1,7
861,115,0,2,1327,0,2,1976,6.25,6,35,2,6
862,104,0,2,1328,0,0,1968,2,4,7,2,2.9
863,130,1,3,1331,2,2,1954,6.5,7,33,2,6.6
864,121,0,2,1332,0,2,1940,7,7,18,1,7
865,86,0,2,1333,0,0,1950,8.07,7,75,3,7.7
866,165,0,2,1334,1,0,1965,6,6,20,2,6.1
867,100,0,3,1336,0,2,1921,8.36,8,47,3,8.3
868,95,1,2,1337,0,2,1976,7.8,8,313,4,7.9
869,103,0,2,1339,1,0,1952,7.43,8,28,1,7.6
870,114,2,2,1340,2,0,1962,6,6,20,2,6.1
871,102,1,2,1342,2,1,1988,6,7,64,1,6.6
872,85,1,3,1343,2,1,1982,7.37,8,276,4,7.7
873,94,2,2,1345,0,2,1989,6,5,22,4,5.6
874,100,0,3,1347,0,0,1989,5,4,18,1,4.7
875,100,0,0,1348,0,0,1981,6,6,3,0,6
876,102,0,3,1349,2,0,1971,7,5,17,3,6.2
877,110,1,3,1350,1,2,1976,7.53,7,298,3,7.5
878,84,2,4,1351,4,2,1948,7.42,7,72,3,7.2
879,92,0,2,1352,0,0,1959,6,6,10,2,6.2
880,88,0,0,1355,0,0,1945,8,8,12,0,7.8
881,95,1,1,1358,0,2,1988,4,5,5,2,4.3
882,89,1,1,1359,2,0,1986,6.5,6,33,1,6.3
883,140,0,2,1360,0,3,1984,7.67,7,11,3,7.2
884,95,0,2,1361,1,0,1988,5.25,5,39,0,5.3
885,118,1,2,1364,1,0,1990,5.58,6,61,3,5.7
886,95,1,2,1365,2,1,1982,5,6,112,0,5.6
887,91,2,2,1366,0,0,1993,6,5,11,2,5.4
888,102,1,3,1367,1,3,1942,9.06,9,357,4,8.8
889,59,0,1,1368,1,1,1942,4.33,6,11,1,5
890,87,1,2,1369,1,0,1980,5.5,5,18,1,5.4
891,95,0,2,1370,1,0,1958,4,3,4,0,3.7
892,92,0,2,1372,0,2,1991,7.33,6,8,2,6.7
893,114,0,4,1373,0,5,1986,6.13,7,50,4,6.4
894,86,0,2,1374,0,0,1970,5.33,5,7,1,5
895,90,0,0,1377,0,0,1971,6,8,3,0,7
896,110,0,0,1379,0,0,1966,8,8,11,0,7.8
897,125,1,4,1380,1,3,1976,5.7,7,98,4,6.1
898,99,0,2,1381,0,0,1935,5.5,6,3,2,5.8
899,95,2,2,1382,1,0,1981,3,4,17,0,3.6
900,115,3,3,1383,2,2,1987,5.5,7,15,2,6
901,103,1,3,1385,0,1,1946,8.2,7,29,3,7.7
902,84,0,2,1386,0,0,1988,6,5,3,2,5.5
903,91,1,2,1387,0,0,1950,6.92,7,53,3,6.9
904,82,0,2,1389,0,1,1942,5.33,6,8,2,5.7
905,90,0,2,1390,1,0,1963,4.5,5,9,1,5
906,92,0,2,1391,0,0,1934,6,6,6,2,6.2
907,104,0,2,1393,1,0,1971,6,6,12,2,6.1
